idcode,year,age,collgrad,occ_code,white,elnwage1,elnwage2,elnwage3,elnwage4,elnwage5,elnwage6,elnwage7,elnwage8
38,71,26,0,7,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
38,72,27,0,7,1,1.939565,1.761104,1.670141,1.459915,1.696571,1.566306,1.372034,1.42363
38,75,30,0,7,1,2.018504,1.854464,1.711893,1.522666,1.767622,1.601898,1.429299,1.465201
38,77,32,0,7,1,2.060116,1.906165,1.732704,1.5578,1.797084,1.61954,1.455838,1.491968
39,82,38,1,1,1,2.305636,2.385866,1.928328,1.973302,2.267134,1.789064,1.85365,2.065298
39,83,39,1,1,1,2.309921,2.395909,1.928196,1.980819,2.255005,1.788755,1.849462,2.077262
39,85,41,1,1,1,2.311882,2.409671,1.92372,1.99183,2.220003,1.784486,1.834102,2.100621
39,87,43,1,1,1,2.305031,2.415002,1.913623,1.997481,2.170676,1.775348,1.809432,2.123223
39,88,44,1,1,1,2.298301,2.414506,1.906468,1.998297,2.14064,1.768953,1.793605,2.13424
40,71,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
41,68,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
41,69,21,0,3,1,1.737495,1.58356,1.573281,1.368088,1.533037,1.4948,1.184333,1.352342
41,70,22,0,1,1,1.779227,1.629434,1.597032,1.398386,1.58179,1.515185,1.219716,1.367524
41,71,23,0,1,1,1.818757,1.673201,1.619379,1.427343,1.626962,1.534353,1.25277,1.382517
41,72,24,0,1,1,1.856084,1.71486,1.640321,1.454961,1.668552,1.552303,1.283497,1.397321
41,73,25,0,1,1,1.891208,1.754411,1.659857,1.481238,1.706561,1.569036,1.311896,1.411935
41,75,27,0,3,1,1.954848,1.82719,1.694717,1.529773,1.771836,1.598851,1.361712,1.440596
41,77,29,0,3,1,1.994394,1.825451,1.699381,1.503089,1.74752,1.591251,1.412538,1.451533
43,83,30,1,8,1,2.176775,2.163559,1.854227,1.795074,2.159975,1.715167,1.813681,1.945808
43,85,32,1,8,1,2.218386,2.215261,1.875037,1.830207,2.189436,1.732809,1.84022,1.972575
44,77,30,1,1,1,2.176775,2.163559,1.854227,1.795074,2.159975,1.715167,1.813681,1.945808
44,78,31,1,1,1,2.198682,2.190464,1.865334,1.813311,2.176496,1.724597,1.828115,1.959286
44,82,35,1,1,1,2.264283,2.277005,1.895717,1.872857,2.206768,1.750142,1.86257,2.011306
44,83,36,1,1,1,2.275176,2.293371,1.8998,1.884393,2.205383,1.753485,1.865365,2.023837
44,85,38,1,1,1,2.290353,2.31978,1.903752,1.903445,2.191869,1.75652,1.863972,2.048332
44,87,40,1,1,1,2.29672,2.337757,1.902085,1.917137,2.164029,1.754685,1.853268,2.07207
44,88,41,1,1,1,2.296599,2.343585,1.899144,1.921973,2.144738,1.751942,1.844424,2.083655
45,72,19,0,3,1,1.70349,1.531495,1.565482,1.409304,1.456496,1.512775,1.257048,1.437988
45,73,20,0,3,1,1.749628,1.581585,1.592043,1.442282,1.512412,1.535594,1.297086,1.453549
45,75,22,0,3,1,1.835296,1.675441,1.64095,1.504218,1.613499,1.577581,1.370178,1.484103
45,77,24,0,3,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
45,78,25,0,3,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
45,80,27,0,3,1,1.939565,1.761104,1.670141,1.459915,1.696571,1.566306,1.372034,1.42363
45,82,29,0,3,1,1.994394,1.825451,1.699381,1.503089,1.74752,1.591251,1.412538,1.451533
45,83,30,0,3,1,2.018504,1.854464,1.711893,1.522666,1.767622,1.601898,1.429299,1.465201
45,85,32,0,3,1,2.060116,1.906165,1.732704,1.5578,1.797084,1.61954,1.455838,1.491968
45,87,34,0,3,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
45,88,35,0,3,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
46,87,43,1,1,1,2.289748,2.348916,1.889048,1.927624,2.095411,1.742803,1.819754,2.106257
46,88,44,1,3,1,2.283019,2.34842,1.881892,1.92844,2.065375,1.736408,1.803927,2.117274
47,87,34,0,5,1,2.108199,2.015522,1.77247,1.65743,1.887485,1.664857,1.462744,1.534943
47,88,35,0,5,1,2.121295,2.033996,1.777959,1.670306,1.889681,1.669417,1.467866,1.547664
48,80,27,0,4,1,1.995635,1.80711,1.714059,1.565747,1.728279,1.628702,1.522496,1.540208
48,87,34,0,7,1,2.164268,2.061529,1.816388,1.763261,1.919194,1.727253,1.613206,1.651522
48,88,35,0,3,1,2.177364,2.080003,1.821877,1.776138,1.92139,1.731814,1.618329,1.664243
49,68,21,0,3,1,1.778281,1.563481,1.592623,1.404063,1.489481,1.524652,1.345118,1.451954
49,69,21,0,3,1,1.778281,1.563481,1.592623,1.404063,1.489481,1.524652,1.345118,1.451954
49,70,23,0,3,1,1.859543,1.653122,1.638721,1.463318,1.583405,1.564204,1.413554,1.48213
49,71,24,0,3,1,1.89687,1.69478,1.659663,1.490935,1.624996,1.582155,1.444281,1.496933
49,82,35,0,4,1,2.162081,2.013916,1.797301,1.706281,1.846125,1.699269,1.628651,1.647277
49,83,36,0,3,1,2.172974,2.030282,1.801384,1.717817,1.84474,1.702612,1.631445,1.659808
50,83,31,1,1,1,2.270034,2.302557,1.933828,1.988999,2.28347,1.819538,1.968255,2.09283
50,85,33,1,1,1,2.291957,2.283957,1.927253,1.951595,2.230504,1.8022,2.00046,2.102253
50,88,36,1,1,1,2.346528,2.405464,1.968293,2.060082,2.312357,1.848426,2.005506,2.157382
51,70,19,0,3,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
51,71,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
51,72,21,0,4,1,1.778281,1.563481,1.592623,1.404063,1.489481,1.524652,1.345118,1.451954
51,73,22,0,4,1,1.820014,1.609355,1.616375,1.43436,1.538234,1.545037,1.3805,1.467137
51,78,27,0,3,1,1.939565,1.761104,1.670141,1.459915,1.696571,1.566306,1.372034,1.42363
51,82,31,0,3,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
51,88,38,0,1,1,2.132082,2.010684,1.761419,1.631038,1.799516,1.64325,1.47959,1.567725
53,72,18,0,3,1,1.59908,1.433291,1.493598,1.269155,1.36529,1.426342,1.064221,1.305659
53,73,19,0,3,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
53,75,21,0,3,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
53,80,26,0,3,1,1.964916,1.771775,1.697332,1.54215,1.697433,1.614404,1.498752,1.525973
53,82,28,0,3,1,2.039433,1.906424,1.753957,1.657861,1.83081,1.674328,1.53359,1.57122
53,83,29,0,3,1,2.065746,1.937544,1.767874,1.678778,1.854493,1.686192,1.552679,1.585077
54,88,40,0,7,1,2.209801,2.140755,1.828245,1.820418,1.878651,1.736357,1.609026,1.725007
55,68,24,0,1,1,1.912153,1.760867,1.684239,1.560792,1.700261,1.614699,1.433959,1.513899
55,69,25,0,7,1,1.947277,1.800418,1.703775,1.58707,1.73827,1.631433,1.462359,1.528513
55,70,26,0,1,1,1.980199,1.837861,1.721907,1.612007,1.772698,1.646948,1.48843,1.542938
55,71,27,0,7,1,2.010917,1.873196,1.738635,1.635604,1.803544,1.661247,1.512174,1.557174
55,72,28,0,1,1,2.039433,1.906424,1.753957,1.657861,1.83081,1.674328,1.53359,1.57122
55,73,29,0,1,1,2.065746,1.937544,1.767874,1.678778,1.854493,1.686192,1.552679,1.585077
55,75,31,0,7,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
55,78,34,0,6,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
56,68,19,0,3,1,1.632138,1.419402,1.496988,1.233616,1.349522,1.417834,1.116908,1.304443
56,77,28,0,5,1,2.02415,1.840338,1.729381,1.588004,1.755545,1.641784,1.543912,1.554254
56,78,29,0,6,1,2.065746,1.937544,1.767874,1.678778,1.854493,1.686192,1.552679,1.585077
56,82,32,0,4,1,2.131468,2.018258,1.801197,1.733488,1.904058,1.714481,1.595978,1.625512
57,68,22,0,3,1,1.820014,1.609355,1.616375,1.43436,1.538234,1.545037,1.3805,1.467137
57,70,24,0,4,1,1.89687,1.69478,1.659663,1.490935,1.624996,1.582155,1.444281,1.496933
57,71,25,0,7,1,1.931995,1.734331,1.6792,1.517213,1.663005,1.598888,1.472681,1.511548
57,75,29,0,7,1,2.050463,1.871458,1.743299,1.608921,1.779228,1.653648,1.563001,1.568111
57,77,31,0,7,1,2.09648,1.927375,1.766919,1.646734,1.815852,1.673724,1.594195,1.595257
57,78,32,0,7,1,2.116185,1.952172,1.776622,1.663631,1.828792,1.681936,1.6063,1.608546
57,80,34,0,7,1,2.148985,1.995443,1.791813,1.693404,1.843929,1.694709,1.623528,1.634556
57,82,36,0,7,1,2.172974,2.030282,1.801384,1.717817,1.84474,1.702612,1.631445,1.659808
57,83,37,0,7,1,2.181664,2.044541,1.804063,1.728013,1.839773,1.704738,1.631912,1.672151
57,87,41,0,2,1,2.194397,2.080496,1.800729,1.755397,1.784094,1.701069,1.610504,1.719626
57,88,42,0,3,1,2.192073,2.084216,1.796383,1.758893,1.761221,1.697108,1.599333,1.731022
58,82,37,0,7,1,2.125595,1.998534,1.760145,1.622182,1.808064,1.642342,1.48145,1.555572
58,83,38,0,7,1,2.132082,2.010684,1.761419,1.631038,1.799516,1.64325,1.47959,1.567725
58,87,42,0,7,1,2.136004,2.038209,1.752465,1.653061,1.729512,1.634712,1.448871,1.614443
59,68,19,0,3,1,1.688207,1.465409,1.540906,1.339447,1.381231,1.48023,1.26737,1.421022
59,73,24,0,4,1,1.89687,1.69478,1.659663,1.490935,1.624996,1.582155,1.444281,1.496933
59,75,26,0,4,1,1.964916,1.771775,1.697332,1.54215,1.697433,1.614404,1.498752,1.525973
59,78,29,0,4,1,2.050463,1.871458,1.743299,1.608921,1.779228,1.653648,1.563001,1.568111
59,83,34,0,3,1,2.148985,1.995443,1.791813,1.693404,1.843929,1.694709,1.623528,1.634556
59,85,36,0,7,1,2.172974,2.030282,1.801384,1.717817,1.84474,1.702612,1.631445,1.659808
60,70,18,0,3,1,1.655149,1.479298,1.537516,1.374986,1.396999,1.488738,1.214683,1.422237
60,71,19,0,3,1,1.70349,1.531495,1.565482,1.409304,1.456496,1.512775,1.257048,1.437988
60,75,23,0,2,1,1.859543,1.653122,1.638721,1.463318,1.583405,1.564204,1.413554,1.48213
60,77,25,0,3,1,1.931995,1.734331,1.6792,1.517213,1.663005,1.598888,1.472681,1.511548
60,78,25,0,3,1,1.931995,1.734331,1.6792,1.517213,1.663005,1.598888,1.472681,1.511548
61,71,18,0,4,1,1.59908,1.433291,1.493598,1.269155,1.36529,1.426342,1.064221,1.305659
61,72,19,0,4,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
61,73,20,0,4,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
61,75,22,0,7,1,1.763944,1.563348,1.572457,1.328529,1.506525,1.482641,1.230038,1.350558
61,77,24,0,7,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
62,68,17,0,7,1,1.548536,1.378986,1.464227,1.233497,1.302212,1.401088,1.019528,1.289719
62,69,18,0,6,1,1.583797,1.367205,1.469022,1.199298,1.290025,1.393797,1.074543,1.288693
62,70,19,0,7,1,1.632138,1.419402,1.496988,1.233616,1.349522,1.417834,1.116908,1.304443
62,71,20,0,7,1,1.678276,1.469492,1.523549,1.266593,1.405438,1.440654,1.156946,1.320004
62,82,31,0,3,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
62,83,32,0,3,1,2.060116,1.906165,1.732704,1.5578,1.797084,1.61954,1.455838,1.491968
62,85,34,0,3,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
62,87,36,0,3,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
62,88,38,0,3,1,2.132082,2.010684,1.761419,1.631038,1.799516,1.64325,1.47959,1.567725
63,68,23,1,1,1,2.017814,1.962217,1.781055,1.735725,1.975758,1.677474,1.797937,1.962737
63,69,24,1,1,1,2.055141,2.003876,1.801997,1.763343,2.017348,1.695424,1.828663,1.977541
63,70,25,1,1,1,2.090266,2.043427,1.821533,1.78962,2.055357,1.712157,1.857063,1.992155
63,71,26,1,1,1,2.123187,2.08087,1.839665,1.814557,2.089785,1.727673,1.883134,2.00658
63,72,27,1,1,1,2.153905,2.116206,1.856393,1.838154,2.120632,1.741971,1.906878,2.020815
63,73,28,1,1,1,2.182421,2.149434,1.871715,1.860411,2.147897,1.755053,1.928294,2.034862
63,75,30,1,1,1,2.232844,2.209566,1.898145,1.900905,2.191684,1.777564,1.964144,2.062386
63,77,32,1,1,1,2.274456,2.261268,1.918955,1.936039,2.221145,1.795205,1.990682,2.089154
63,85,40,1,1,1,2.368072,2.449851,1.970578,2.092826,2.271003,1.849626,1.993408,2.205615
63,87,42,1,1,1,2.365627,2.459397,1.963292,2.101157,2.228839,1.842922,1.973393,2.228595
63,88,44,1,1,1,2.35437,2.460513,1.950386,2.104129,2.172349,1.831349,1.944067,2.250818
64,69,18,0,3,1,1.59908,1.433291,1.493598,1.269155,1.36529,1.426342,1.064221,1.305659
64,70,19,0,3,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
64,71,20,0,7,1,1.678276,1.469492,1.523549,1.266593,1.405438,1.440654,1.156946,1.320004
64,72,21,0,7,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
64,87,36,0,7,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
64,88,38,0,7,1,2.132082,2.010684,1.761419,1.631038,1.799516,1.64325,1.47959,1.567725
65,68,22,1,1,1,1.978284,1.91845,1.758708,1.706768,1.930586,1.658306,1.764882,1.947744
65,69,23,1,1,1,2.017814,1.962217,1.781055,1.735725,1.975758,1.677474,1.797937,1.962737
65,70,24,1,1,1,2.055141,2.003876,1.801997,1.763343,2.017348,1.695424,1.828663,1.977541
65,71,25,1,1,1,2.090266,2.043427,1.821533,1.78962,2.055357,1.712157,1.857063,1.992155
65,73,27,1,1,1,2.153905,2.116206,1.856393,1.838154,2.120632,1.741971,1.906878,2.020815
65,75,29,1,1,1,2.224017,2.24664,1.910208,1.951186,2.246846,1.799461,1.937061,2.065685
65,77,31,1,1,1,2.254751,2.236471,1.909252,1.919142,2.208205,1.786993,1.978577,2.075865
66,68,19,0,6,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
66,69,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
66,70,21,0,3,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
66,78,29,0,4,1,2.050463,1.871458,1.743299,1.608921,1.779228,1.653648,1.563001,1.568111
66,80,31,0,4,1,2.09648,1.927375,1.766919,1.646734,1.815852,1.673724,1.594195,1.595257
66,82,33,0,4,1,2.133686,1.974861,1.78492,1.679188,1.838151,1.688931,1.616078,1.621646
66,83,34,0,4,1,2.148985,1.995443,1.791813,1.693404,1.843929,1.694709,1.623528,1.634556
66,85,36,0,4,1,2.172974,2.030282,1.801384,1.717817,1.84474,1.702612,1.631445,1.659808
66,87,38,0,4,1,2.188152,2.056691,1.805337,1.736869,1.831225,1.705647,1.630052,1.684304
66,88,39,0,4,1,2.192436,2.066734,1.805206,1.744385,1.819096,1.705338,1.625864,1.696267
67,70,22,0,1,1,1.763944,1.563348,1.572457,1.328529,1.506525,1.482641,1.230038,1.350558
67,71,23,0,1,1,1.874826,1.719208,1.663297,1.533175,1.658671,1.596749,1.403232,1.499096
67,72,24,0,1,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
67,73,25,0,1,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
67,77,29,0,7,1,1.994394,1.825451,1.699381,1.503089,1.74752,1.591251,1.412538,1.451533
67,87,39,0,7,1,2.15165,2.086813,1.785863,1.708411,1.862653,1.675486,1.46508,1.596655
67,88,40,0,1,1,2.138449,2.028662,1.759752,1.64473,1.771677,1.641416,1.468886,1.591463
68,68,24,1,8,1,2.014355,2.023955,1.782654,1.727368,2.060905,1.665572,1.667879,1.877928
68,69,25,1,1,1,2.049479,2.063506,1.802191,1.753646,2.098914,1.682305,1.696278,1.892542
68,71,27,1,1,1,2.097836,2.070199,1.812474,1.732323,2.088923,1.679575,1.756416,1.904237
68,72,28,1,8,1,2.126352,2.103427,1.827797,1.75458,2.116188,1.692657,1.777832,1.918283
69,69,19,0,3,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
69,70,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
69,71,21,0,3,1,1.737495,1.58356,1.573281,1.368088,1.533037,1.4948,1.184333,1.352342
69,72,22,0,3,1,1.763944,1.563348,1.572457,1.328529,1.506525,1.482641,1.230038,1.350558
69,73,23,0,3,1,1.803474,1.607115,1.594803,1.357486,1.551697,1.501808,1.263092,1.365551
69,75,25,0,3,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
69,77,27,0,3,1,1.939565,1.761104,1.670141,1.459915,1.696571,1.566306,1.372034,1.42363
70,87,35,0,3,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
70,88,36,0,3,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
71,73,19,0,7,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
71,75,21,0,3,1,1.737495,1.58356,1.573281,1.368088,1.533037,1.4948,1.184333,1.352342
71,77,23,0,3,1,1.803474,1.607115,1.594803,1.357486,1.551697,1.501808,1.263092,1.365551
71,80,26,0,3,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
71,82,28,0,3,1,1.968081,1.794331,1.685463,1.482172,1.723836,1.579387,1.39345,1.437676
71,83,29,0,3,1,1.994394,1.825451,1.699381,1.503089,1.74752,1.591251,1.412538,1.451533
71,85,31,0,3,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
71,87,33,0,3,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
71,88,34,0,3,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
72,71,18,0,3,1,1.59908,1.433291,1.493598,1.269155,1.36529,1.426342,1.064221,1.305659
72,72,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
72,73,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
72,75,22,0,3,1,1.779227,1.629434,1.597032,1.398386,1.58179,1.515185,1.219716,1.367524
72,77,25,0,3,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
72,85,32,0,2,1,2.060116,1.906165,1.732704,1.5578,1.797084,1.61954,1.455838,1.491968
72,87,34,0,3,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
72,88,36,0,3,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
73,72,20,0,6,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
73,73,21,0,5,1,1.737495,1.58356,1.573281,1.368088,1.533037,1.4948,1.184333,1.352342
73,75,23,0,6,1,1.818757,1.673201,1.619379,1.427343,1.626962,1.534353,1.25277,1.382517
73,77,25,0,6,1,1.891208,1.754411,1.659857,1.481238,1.706561,1.569036,1.311896,1.411935
73,78,26,0,5,1,1.92413,1.791854,1.677989,1.506176,1.740989,1.584552,1.337968,1.42636
73,80,28,0,6,1,1.983364,1.860417,1.710039,1.55203,1.799101,1.611932,1.383128,1.454642
73,82,30,0,6,1,2.033787,1.92055,1.736469,1.592523,1.842887,1.634443,1.418977,1.482167
73,83,31,0,6,1,2.055694,1.947455,1.747576,1.61076,1.859409,1.643872,1.433411,1.495645
73,85,33,0,3,1,2.0929,1.994941,1.765577,1.643214,1.881707,1.659079,1.455294,1.522033
73,87,35,0,3,1,2.121295,2.033996,1.777959,1.670306,1.889681,1.669417,1.467866,1.547664
73,88,36,0,3,1,2.132188,2.050362,1.782042,1.681843,1.888296,1.672761,1.470661,1.560196
75,68,18,0,7,0,1.472734,1.285699,1.468802,1.070647,1.213934,1.293053,.9182164,1.350241
75,69,19,0,7,0,1.521075,1.337897,1.496768,1.104965,1.273431,1.31709,.9605817,1.365991
75,70,20,0,7,0,1.567213,1.387986,1.523329,1.137943,1.329346,1.33991,1.000619,1.381552
75,71,21,0,7,0,1.611149,1.435968,1.548485,1.169581,1.38168,1.361512,1.038329,1.396924
75,72,22,0,7,0,1.652881,1.481843,1.572236,1.199878,1.430433,1.381897,1.073711,1.412106
75,73,23,0,7,0,1.707694,1.591695,1.619158,1.298693,1.55087,1.433609,1.096444,1.444065
75,75,25,0,6,0,1.780145,1.672905,1.659637,1.352588,1.63047,1.468292,1.15557,1.473483
75,77,27,0,6,0,1.843785,1.745684,1.694496,1.401122,1.695744,1.498107,1.205385,1.502143
75,80,30,0,6,0,1.922724,1.839044,1.736248,1.463873,1.766796,1.533699,1.262651,1.543714
75,82,32,0,6,0,1.964335,1.890746,1.757059,1.499007,1.796257,1.55134,1.28919,1.570481
75,83,33,0,6,0,1.981837,1.913435,1.765357,1.514563,1.805616,1.558335,1.298967,1.583581
75,85,35,0,6,0,2.010232,1.95249,1.777738,1.541656,1.813589,1.568673,1.31154,1.609212
75,87,37,0,6,0,2.029815,1.983114,1.7845,1.563388,1.807238,1.574142,1.314802,1.634086
75,88,39,0,6,0,2.040587,2.005308,1.785643,1.57976,1.786561,1.574742,1.308753,1.658202
76,85,32,0,7,0,1.964335,1.890746,1.757059,1.499007,1.796257,1.55134,1.28919,1.570481
77,70,16,0,7,0,1.384726,1.241067,1.433231,1.067848,1.159461,1.273873,.8161809,1.335138
77,78,24,0,7,0,1.745021,1.633354,1.6401,1.326311,1.592461,1.451559,1.127171,1.458869
77,80,26,0,7,0,1.813067,1.710348,1.677769,1.377525,1.664898,1.483808,1.181642,1.487908
77,82,28,0,7,0,1.872301,1.778912,1.709818,1.423379,1.723009,1.511188,1.226802,1.51619
78,69,21,0,3,1,1.778281,1.563481,1.592623,1.404063,1.489481,1.524652,1.345118,1.451954
78,72,24,0,3,1,1.912153,1.760867,1.684239,1.560792,1.700261,1.614699,1.433959,1.513899
78,73,25,0,3,1,1.931995,1.734331,1.6792,1.517213,1.663005,1.598888,1.472681,1.511548
78,75,27,0,3,1,1.995635,1.80711,1.714059,1.565747,1.728279,1.628702,1.522496,1.540208
78,77,29,0,3,1,2.065746,1.937544,1.767874,1.678778,1.854493,1.686192,1.552679,1.585077
78,78,30,0,3,1,2.089856,1.966557,1.780387,1.698355,1.874596,1.696839,1.56944,1.598745
78,80,32,0,3,1,2.131468,2.018258,1.801197,1.733488,1.904058,1.714481,1.595978,1.625512
78,82,34,0,3,1,2.164268,2.061529,1.816388,1.763261,1.919194,1.727253,1.613206,1.651522
78,83,35,0,3,1,2.162081,2.013916,1.797301,1.706281,1.846125,1.699269,1.628651,1.647277
78,85,37,0,2,1,2.181664,2.044541,1.804063,1.728013,1.839773,1.704738,1.631912,1.672151
78,87,39,0,3,1,2.192436,2.066734,1.805206,1.744385,1.819096,1.705338,1.625864,1.696267
78,88,40,0,3,1,2.194518,2.074669,1.803669,1.750561,1.803386,1.703812,1.619348,1.708041
79,68,20,0,7,0,1.638565,1.500079,1.591822,1.313632,1.43632,1.43485,1.140759,1.515096
80,85,42,0,3,1,2.136004,2.038209,1.752465,1.653061,1.729512,1.634712,1.448871,1.614443
80,87,44,0,3,1,2.124748,2.039325,1.739559,1.656032,1.673023,1.623139,1.419545,1.636667
80,88,45,0,3,1,2.115815,2.036721,1.730999,1.655508,1.639406,1.615527,1.401391,1.647494
81,80,32,0,7,1,2.131468,2.018258,1.801197,1.733488,1.904058,1.714481,1.595978,1.625512
81,83,35,0,7,1,2.177364,2.080003,1.821877,1.776138,1.92139,1.731814,1.618329,1.664243
82,68,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
82,70,22,0,3,1,1.779227,1.629434,1.597032,1.398386,1.58179,1.515185,1.219716,1.367524
82,71,23,0,3,1,1.818757,1.673201,1.619379,1.427343,1.626962,1.534353,1.25277,1.382517
82,72,24,0,3,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
82,73,25,0,3,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
83,72,19,0,7,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
83,73,20,0,7,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
83,77,24,0,3,1,1.856084,1.71486,1.640321,1.454961,1.668552,1.552303,1.283497,1.397321
83,80,27,0,3,1,1.939565,1.761104,1.670141,1.459915,1.696571,1.566306,1.372034,1.42363
83,82,29,0,3,1,1.994394,1.825451,1.699381,1.503089,1.74752,1.591251,1.412538,1.451533
83,83,30,0,3,1,2.018504,1.854464,1.711893,1.522666,1.767622,1.601898,1.429299,1.465201
83,87,34,0,3,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
84,68,22,0,3,1,1.820014,1.609355,1.616375,1.43436,1.538234,1.545037,1.3805,1.467137
85,70,20,0,3,1,1.749628,1.581585,1.592043,1.442282,1.512412,1.535594,1.297086,1.453549
85,85,35,0,2,1,2.177364,2.080003,1.821877,1.776138,1.92139,1.731814,1.618329,1.664243
85,87,37,0,3,1,2.196947,2.110627,1.828639,1.79787,1.915038,1.737283,1.62159,1.689116
85,88,38,0,3,1,2.203434,2.122777,1.829912,1.806726,1.90649,1.738191,1.61973,1.701269
86,68,23,1,8,1,2.033097,2.028303,1.80563,1.805583,2.051023,1.710018,1.787615,1.979703
86,69,24,1,8,1,2.070424,2.069962,1.826572,1.8332,2.092613,1.727969,1.818341,1.994506
