ln_wage,idcode,t,Choice,working,exper,collgrad,race,race1,age
1.602734,44,4,1,1,1,0,1,1,21
1.598673,44,5,1,1,2,0,1,1,22
.4329216,44,6,1,1,3,0,1,1,23
999,44,7,2,0,3,0,1,1,25
999,44,8,2,0,3,0,1,1,27
1.250366,44,9,1,1,3,0,1,1,28
999,44,10,2,0,3,0,1,1,30
1.821318,44,11,1,1,3,0,1,1,32
999,44,12,2,0,4,0,1,1,33
999,44,13,2,0,4,0,1,1,35
999,44,14,2,0,4,0,1,1,37
1.488025,44,15,1,1,4,0,1,1,38
999,45,1,2,0,0,0,1,1,15
999,45,2,2,0,0,0,1,1,16
999,45,3,2,0,0,0,1,1,17
999,45,4,2,0,0,0,1,1,18
1.454573,45,5,1,1,0,0,1,1,19
1.507655,45,6,1,1,1,0,1,1,20
1.468154,45,7,1,1,1,0,1,1,22
999,45,8,2,0,1,0,1,1,24
999,45,9,2,0,1,0,1,1,25
1.027222,45,10,1,1,1,0,1,1,27
1.386294,45,11,1,1,1,0,1,1,29
1.212581,45,12,1,1,2,0,1,1,30
999,45,13,2,0,2,0,1,1,32
999,45,14,2,0,2,0,1,1,34
999,45,15,2,0,2,0,1,1,35
999,46,1,2,0,0,0,1,1,20
999,46,2,2,0,0,0,1,1,21
999,46,3,2,0,0,0,1,1,22
999,46,4,2,0,0,0,1,1,23
999,46,5,2,0,0,0,1,1,24
999,46,6,2,0,0,0,1,1,25
999,46,7,2,0,0,0,1,1,27
999,46,8,2,0,0,0,1,1,29
999,46,9,2,0,0,0,1,1,30
999,46,10,2,0,0,0,1,1,32
999,46,11,2,0,0,0,1,1,34
999,46,12,2,0,0,0,1,1,35
999,46,13,2,0,0,0,1,1,37
999,46,14,2,0,0,0,1,1,39
1.615858,46,15,1,1,0,0,1,1,40
1.452739,47,1,1,1,0,0,1,1,24
1.609438,47,2,1,1,1,0,1,1,25
1.687865,47,3,1,1,2,0,1,1,26
1.676201,47,4,1,1,3,0,1,1,27
1.677717,47,5,1,1,4,0,1,1,28
1.65669,47,6,1,1,5,0,1,1,29
1.799611,47,7,1,1,5,0,1,1,31
999,47,8,2,0,5,0,1,1,33
1.289586,47,9,1,1,5,0,1,1,34
999,47,10,2,0,5,0,1,1,36
999,47,11,2,0,5,0,1,1,38
999,47,12,2,0,5,0,1,1,39
999,47,13,2,0,5,0,1,1,41
999,47,14,2,0,5,0,1,1,43
999,47,15,2,0,5,0,1,1,44
1.850236,48,1,1,1,0,0,1,1,19
999,48,2,2,0,1,0,1,1,20
999,48,3,2,0,1,0,1,1,21
999,48,4,2,0,1,0,1,1,22
999,48,5,2,0,1,0,1,1,23
999,48,6,2,0,1,0,1,1,24
999,48,7,2,0,1,0,1,1,26
2.350875,48,8,1,1,1,0,1,1,28
2.237547,48,9,1,1,2,0,1,1,29
999,48,10,2,0,2,0,1,1,31
2.70805,48,11,1,1,2,0,1,1,33
999,48,12,2,0,3,0,1,1,34
999,48,13,2,0,3,0,1,1,36
999,48,14,2,0,3,0,1,1,38
999,48,15,2,0,3,0,1,1,39
1.58627,49,1,1,1,0,0,1,1,23
999,49,2,2,0,1,0,1,1,24
1.422226,49,3,1,1,1,0,1,1,25
1.301507,49,4,1,1,2,0,1,1,26
999,49,5,2,0,3,0,1,1,27
999,49,6,2,0,3,0,1,1,28
.6726685,49,7,1,1,3,0,1,1,30
1.79126,49,8,1,1,3,0,1,1,32
1.838153,49,9,1,1,4,0,1,1,33
.7536355,49,10,1,1,4,0,1,1,35
1.435084,49,11,1,1,4,0,1,1,37
1.459441,49,12,1,1,5,0,1,1,38
999,49,13,2,0,5,0,1,1,40
1.653599,49,14,1,1,5,0,1,1,42
1.754576,49,15,1,1,6,0,1,1,43
999,50,1,2,0,0,0,1,1,24
999,50,2,2,0,0,0,1,1,25
999,50,3,2,0,0,0,1,1,26
999,50,4,2,0,0,0,1,1,27
999,50,5,2,0,0,0,1,1,28
999,50,6,2,0,0,0,1,1,29
999,50,7,2,0,0,0,1,1,31
999,50,8,2,0,0,0,1,1,33
999,50,9,2,0,0,0,1,1,34
999,50,10,2,0,0,0,1,1,36
1.957274,50,11,1,1,0,0,1,1,38
2.049209,50,12,1,1,1,0,1,1,39
999,50,13,2,0,1,0,1,1,41
1.94088,50,14,1,1,1,0,1,1,43
999,50,15,2,0,2,0,1,1,44
1.434721,51,1,1,1,0,0,1,1,20
999,51,2,2,0,1,0,1,1,21
999,51,3,2,0,1,0,1,1,22
999,51,4,2,0,1,0,1,1,23
999,51,5,2,0,1,0,1,1,24
1.321042,51,6,1,1,1,0,1,1,25
1.217396,51,7,1,1,1,0,1,1,27
999,51,8,2,0,1,0,1,1,29
1.321256,51,9,1,1,1,0,1,1,30
999,51,10,2,0,1,0,1,1,32
999,51,11,2,0,1,0,1,1,34
1.569256,51,12,1,1,1,0,1,1,35
1.099209,51,13,1,1,1,0,1,1,37
999,51,14,2,0,1,0,1,1,39
999,51,15,2,0,1,0,1,1,40
999,52,1,2,0,0,0,1,1,16
999,52,2,2,0,0,0,1,1,17
1.607104,52,3,1,1,0,0,1,1,18
1.744638,52,4,1,1,1,0,1,1,19
999,52,5,2,0,2,0,1,1,20
999,52,6,2,0,2,0,1,1,21
1.727221,52,7,1,1,2,0,1,1,23
1.321256,52,8,1,1,2,0,1,1,25
1.503577,52,9,1,1,3,0,1,1,26
999,52,10,2,0,3,0,1,1,28
999,52,11,2,0,3,0,1,1,30
999,52,12,2,0,3,0,1,1,31
999,52,13,2,0,3,0,1,1,33
999,52,14,2,0,3,0,1,1,35
999,52,15,2,0,3,0,1,1,36
999,53,1,2,0,0,0,1,1,16
999,53,2,2,0,0,0,1,1,17
999,53,3,2,0,0,0,1,1,18
1.461484,53,4,1,1,0,0,1,1,19
1.321042,53,5,1,1,1,0,1,1,20
1.316365,53,6,1,1,2,0,1,1,21
1.266185,53,7,1,1,2,0,1,1,23
1.452467,53,8,1,1,2,0,1,1,25
999,53,9,2,0,3,0,1,1,26
999,53,10,2,0,3,0,1,1,28
999,53,11,2,0,3,0,1,1,30
999,53,12,2,0,3,0,1,1,31
999,53,13,2,0,3,0,1,1,33
999,53,14,2,0,3,0,1,1,35
999,53,15,2,0,3,0,1,1,36
.6462636,54,1,1,1,0,0,1,1,18
1.506783,54,2,1,1,1,0,1,1,19
1.361601,54,3,1,1,2,0,1,1,20
1.347073,54,4,1,1,3,0,1,1,21
999,54,5,2,0,4,0,1,1,22
999,54,6,2,0,4,0,1,1,23
999,54,7,2,0,4,0,1,1,25
999,54,8,2,0,4,0,1,1,27
999,54,9,2,0,4,0,1,1,28
999,54,10,2,0,4,0,1,1,30
1.275363,54,11,1,1,4,0,1,1,32
1.321756,54,12,1,1,5,0,1,1,33
1.499687,54,13,1,1,5,0,1,1,35
1.612777,54,14,1,1,5,0,1,1,37
1.631732,54,15,1,1,6,0,1,1,38
2.081348,55,1,1,1,0,1,1,1,24
2.124158,55,2,1,1,1,1,1,1,25
2.124158,55,3,1,1,2,1,1,1,26
2.171913,55,4,1,1,3,1,1,1,27
2.132606,55,5,1,1,4,1,1,1,28
2.109499,55,6,1,1,5,1,1,1,29
2.642416,55,7,1,1,5,1,1,1,31
2.543135,55,8,1,1,5,1,1,1,33
999,55,9,2,0,6,1,1,1,34
999,55,10,2,0,6,1,1,1,36
999,55,11,2,0,6,1,1,1,38
999,55,12,2,0,6,1,1,1,39
3.064011,55,13,1,1,6,1,1,1,41
3.275891,55,14,1,1,6,1,1,1,43
3.225279,55,15,1,1,7,1,1,1,44
999,56,1,2,0,0,0,1,1,18
1.737466,56,2,1,1,0,0,1,1,19
1.819817,56,3,1,1,1,0,1,1,20
1.161109,56,4,1,1,2,0,1,1,21
1.493794,56,5,1,1,3,0,1,1,22
999,56,6,2,0,4,0,1,1,23
999,56,7,2,0,4,0,1,1,25
999,56,8,2,0,4,0,1,1,27
999,56,9,2,0,4,0,1,1,28
999,56,10,2,0,4,0,1,1,30
999,56,11,2,0,4,0,1,1,32
999,56,12,2,0,4,0,1,1,33
999,56,13,2,0,4,0,1,1,35
1.325095,56,14,1,1,4,0,1,1,37
1.482555,56,15,1,1,5,0,1,1,38
2.255702,57,1,1,1,0,1,1,1,23
2.144361,57,2,1,1,1,1,1,1,24
2.029431,57,3,1,1,2,1,1,1,25
2.168054,57,4,1,1,3,1,1,1,26
999,57,5,2,0,4,1,1,1,27
2.267709,57,6,1,1,4,1,1,1,28
2.133687,57,7,1,1,4,1,1,1,30
2.237547,57,8,1,1,4,1,1,1,32
999,57,9,2,0,5,1,1,1,33
999,57,10,2,0,5,1,1,1,35
999,57,11,2,0,5,1,1,1,37
999,57,12,2,0,5,1,1,1,38
999,57,13,2,0,5,1,1,1,40
999,57,14,2,0,5,1,1,1,42
999,57,15,2,0,5,1,1,1,43
1.248756,58,1,1,1,0,0,1,1,20
1.398416,58,2,1,1,1,0,1,1,21
1.543923,58,3,1,1,2,0,1,1,22
999,58,4,2,0,3,0,1,1,23
999,58,5,2,0,3,0,1,1,24
999,58,6,2,0,3,0,1,1,25
999,58,7,2,0,3,0,1,1,27
999,58,8,2,0,3,0,1,1,29
1.345676,58,9,1,1,3,0,1,1,30
1.322525,58,10,1,1,3,0,1,1,32
1.398717,58,11,1,1,3,0,1,1,34
1.406737,58,12,1,1,4,0,1,1,35
1.499687,58,13,1,1,4,0,1,1,37
1.207312,58,14,1,1,4,0,1,1,39
1.549718,58,15,1,1,5,0,1,1,40
999,59,1,2,0,0,0,1,1,21
999,59,2,2,0,0,0,1,1,22
2.087567,59,3,1,1,0,0,1,1,23
2.350376,59,4,1,1,1,0,1,1,24
2.265503,59,5,1,1,2,0,1,1,25
2.306858,59,6,1,1,3,0,1,1,26
999,59,7,2,0,3,0,1,1,28
2.276767,59,8,1,1,3,0,1,1,30
999,59,9,2,0,4,0,1,1,31
999,59,10,2,0,4,0,1,1,33
999,59,11,2,0,4,0,1,1,35
999,59,12,2,0,4,0,1,1,36
999,59,13,2,0,4,0,1,1,38
2.018242,59,14,1,1,4,0,1,1,40
2.085862,59,15,1,1,5,0,1,1,41
2.039202,60,1,1,1,0,1,1,1,25
2.115373,60,2,1,1,1,1,1,1,26
999,60,3,2,0,2,1,1,1,27
1.996854,60,4,1,1,2,1,1,1,28
1.976338,60,5,1,1,3,1,1,1,29
999,60,6,2,0,4,1,1,1,30
999,60,7,2,0,4,1,1,1,32
999,60,8,2,0,4,1,1,1,34
999,60,9,2,0,4,1,1,1,35
999,60,10,2,0,4,1,1,1,37
999,60,11,2,0,4,1,1,1,39
999,60,12,2,0,4,1,1,1,40
999,60,13,2,0,4,1,1,1,42
999,60,14,2,0,4,1,1,1,44
999,60,15,2,0,4,1,1,1,45
999,61,1,2,0,0,0,1,1,19
1.439719,61,2,1,1,0,0,1,1,20
1.693599,61,3,1,1,1,0,1,1,21
1.593724,61,4,1,1,2,0,1,1,22
1.624316,61,5,1,1,3,0,1,1,23
1.615841,61,6,1,1,4,0,1,1,24
1.665281,61,7,1,1,4,0,1,1,26
1.64706,61,8,1,1,4,0,1,1,28
999,61,9,2,0,5,0,1,1,29
999,61,10,2,0,5,0,1,1,31
999,61,11,2,0,5,0,1,1,33
999,61,12,2,0,5,0,1,1,34
999,61,13,2,0,5,0,1,1,36
999,61,14,2,0,5,0,1,1,38
999,61,15,2,0,5,0,1,1,39
999,62,1,2,0,0,0,1,1,16
999,62,2,2,0,0,0,1,1,17
999,62,3,2,0,0,0,1,1,18
999,62,4,2,0,0,0,1,1,19
999,62,5,2,0,0,0,1,1,20
999,62,6,2,0,0,0,1,1,21
999,62,7,2,0,0,0,1,1,23
999,62,8,2,0,0,0,1,1,25
999,62,9,2,0,0,0,1,1,26
999,62,10,2,0,0,0,1,1,28
999,62,11,2,0,0,0,1,1,30
999,62,12,2,0,0,0,1,1,31
999,62,13,2,0,0,0,1,1,33
2.723536,62,14,1,1,0,0,1,1,35
2.817749,62,15,1,1,1,0,1,1,36
999,63,1,2,0,0,0,1,1,15
999,63,2,2,0,0,0,1,1,16
999,63,3,2,0,0,0,1,1,17
999,63,4,2,0,0,0,1,1,18
999,63,5,2,0,0,0,1,1,19
1.454573,63,6,1,1,0,0,1,1,20
1.592402,63,7,1,1,0,0,1,1,22
1.592402,63,8,1,1,0,0,1,1,24
999,63,9,2,0,1,0,1,1,25
1.325597,63,10,1,1,1,0,1,1,27
1.386294,63,11,1,1,1,0,1,1,29
1.251802,63,12,1,1,2,0,1,1,30
1.582188,63,13,1,1,2,0,1,1,32
1.664737,63,14,1,1,2,0,1,1,34
1.744779,63,15,1,1,3,0,1,1,35
999,64,1,2,0,0,0,1,1,16
999,64,2,2,0,0,0,1,1,17
999,64,3,2,0,0,0,1,1,18
1.18277,64,4,1,1,0,0,1,1,19
1.137204,64,5,1,1,1,0,1,1,20
1.429255,64,6,1,1,2,0,1,1,21
1.440539,64,7,1,1,2,0,1,1,23
2.157637,64,8,1,1,2,0,1,1,25
999,64,9,2,0,3,0,1,1,26
999,64,10,2,0,3,0,1,1,28
999,64,11,2,0,3,0,1,1,30
999,64,12,2,0,3,0,1,1,31
1.387637,64,13,1,1,3,0,1,1,33
1.958727,64,14,1,1,3,0,1,1,35
2.009313,64,15,1,1,4,0,1,1,36
999,65,1,2,0,0,0,1,1,17
999,65,2,2,0,0,0,1,1,18
999,65,3,2,0,0,0,1,1,19
999,65,4,2,0,0,0,1,1,20
1.292054,65,5,1,1,0,0,1,1,21
1.394327,65,6,1,1,1,0,1,1,22
1.632811,65,7,1,1,1,0,1,1,24
1.776146,65,8,1,1,1,0,1,1,26
1.780994,65,9,1,1,2,0,1,1,27
1.830269,65,10,1,1,2,0,1,1,29
1.848455,65,11,1,1,2,0,1,1,31
1.875269,65,12,1,1,3,0,1,1,32
1.865718,65,13,1,1,3,0,1,1,34
2.848732,65,14,1,1,3,0,1,1,36
1.915963,65,15,1,1,4,0,1,1,37
1.339411,66,1,1,1,0,0,2,0,19
1.355332,66,2,1,1,1,0,2,0,20
1.439625,66,3,1,1,2,0,2,0,21
1.453057,66,4,1,1,3,0,2,0,22
1.556854,66,5,1,1,4,0,2,0,23
1.572356,66,6,1,1,5,0,2,0,24
2.133687,66,7,1,1,5,0,2,0,26
2.350875,66,8,1,1,5,0,2,0,28
999,66,9,2,0,6,0,2,0,29
2.341095,66,10,1,1,6,0,2,0,31
2.262804,66,11,1,1,6,0,2,0,33
2.251292,66,12,1,1,7,0,2,0,34
2.302585,66,13,1,1,7,0,2,0,36
2.568788,66,14,1,1,7,0,2,0,38
2.525729,66,15,1,1,8,0,2,0,39
999,67,1,2,0,0,0,2,0,16
999,67,2,2,0,0,0,2,0,17
999,67,3,2,0,0,0,2,0,18
999,67,4,2,0,0,0,2,0,19
999,67,5,2,0,0,0,2,0,20
999,67,6,2,0,0,0,2,0,21
999,67,7,2,0,0,0,2,0,23
999,67,8,2,0,0,0,2,0,25
999,67,9,2,0,0,0,2,0,26
999,67,10,2,0,0,0,2,0,28
999,67,11,2,0,0,0,2,0,30
999,67,12,2,0,0,0,2,0,31
1.751578,67,13,1,1,0,0,2,0,33
999,67,14,2,0,0,0,2,0,35
999,67,15,2,0,0,0,2,0,36
999,68,1,2,0,0,0,2,0,15
999,68,2,2,0,0,0,2,0,16
1.153962,68,3,1,1,0,0,2,0,17
999,68,4,2,0,1,0,2,0,18
999,68,5,2,0,1,0,2,0,19
999,68,6,2,0,1,0,2,0,20
999,68,7,2,0,1,0,2,0,22
999,68,8,2,0,1,0,2,0,24
1.725356,68,9,1,1,1,0,2,0,25
1.275272,68,10,1,1,1,0,2,0,27
1.321756,68,11,1,1,1,0,2,0,29
999,68,12,2,0,2,0,2,0,30
999,68,13,2,0,2,0,2,0,32
999,68,14,2,0,2,0,2,0,34
999,68,15,2,0,2,0,2,0,35
999,69,1,2,0,0,0,1,1,21
2.121238,69,2,1,1,0,0,1,1,22
999,69,3,2,0,1,0,1,1,23
999,69,4,2,0,1,0,1,1,24
2.265503,69,5,1,1,1,0,1,1,25
2.265503,69,6,1,1,2,0,1,1,26
1.864499,69,7,1,1,2,0,1,1,28
2.287479,69,8,1,1,2,0,1,1,30
2.323318,69,9,1,1,3,0,1,1,31
1.559723,69,10,1,1,3,0,1,1,33
2.291524,69,11,1,1,3,0,1,1,35
2.461254,69,12,1,1,4,0,1,1,36
2.51056,69,13,1,1,4,0,1,1,38
2.74847,69,14,1,1,4,0,1,1,40
2.87341,69,15,1,1,5,0,1,1,41
1.493561,70,1,1,1,0,0,2,0,21
999,70,2,2,0,1,0,2,0,22
999,70,3,2,0,1,0,2,0,23
999,70,4,2,0,1,0,2,0,24
999,70,5,2,0,1,0,2,0,25
999,70,6,2,0,1,0,2,0,26
999,70,7,2,0,1,0,2,0,28
999,70,8,2,0,1,0,2,0,30
999,70,9,2,0,1,0,2,0,31
999,70,10,2,0,1,0,2,0,33
999,70,11,2,0,1,0,2,0,35
999,70,12,2,0,1,0,2,0,36
999,70,13,2,0,1,0,2,0,38
999,70,14,2,0,1,0,2,0,40
999,70,15,2,0,1,0,2,0,41
999,71,1,2,0,0,0,1,1,26
999,71,2,2,0,0,0,1,1,27
999,71,3,2,0,0,0,1,1,28
999,71,4,2,0,0,0,1,1,29
999,71,5,2,0,0,0,1,1,30
999,71,6,2,0,0,0,1,1,31
999,71,7,2,0,0,0,1,1,33
999,71,8,2,0,0,0,1,1,35
999,71,9,2,0,0,0,1,1,36
999,71,10,2,0,0,0,1,1,38
999,71,11,2,0,0,0,1,1,40
999,71,12,2,0,0,0,1,1,41
2.192834,71,13,1,1,0,0,1,1,43
2.187515,71,14,1,1,0,0,1,1,45
2.491327,71,15,1,1,1,0,1,1,46
999,72,1,2,0,0,0,1,1,21
999,72,2,2,0,0,0,1,1,22
999,72,3,2,0,0,0,1,1,23
999,72,4,2,0,0,0,1,1,24
999,72,5,2,0,0,0,1,1,25
999,72,6,2,0,0,0,1,1,26
999,72,7,2,0,0,0,1,1,28
999,72,8,2,0,0,0,1,1,30
999,72,9,2,0,0,0,1,1,31
1.349841,72,10,1,1,0,0,1,1,33
999,72,11,2,0,0,0,1,1,35
1.232143,72,12,1,1,0,0,1,1,36
999,72,13,2,0,0,0,1,1,38
999,72,14,2,0,0,0,1,1,40
999,72,15,2,0,0,0,1,1,41
1.817712,73,1,1,1,0,0,1,1,21
999,73,2,2,0,1,0,1,1,22
2.075938,73,3,1,1,1,0,1,1,23
2.111764,73,4,1,1,2,0,1,1,24
2.14772,73,5,1,1,3,0,1,1,25
2.189578,73,6,1,1,4,0,1,1,26
999,73,7,2,0,4,0,1,1,28
999,73,8,2,0,4,0,1,1,30
999,73,9,2,0,4,0,1,1,31
999,73,10,2,0,4,0,1,1,33
999,73,11,2,0,4,0,1,1,35
999,73,12,2,0,4,0,1,1,36
999,73,13,2,0,4,0,1,1,38
999,73,14,2,0,4,0,1,1,40
999,73,15,2,0,4,0,1,1,41
999,74,1,2,0,0,0,1,1,16
999,74,2,2,0,0,0,1,1,17
999,74,3,2,0,0,0,1,1,18
999,74,4,2,0,0,0,1,1,19
1.1191,74,5,1,1,0,0,1,1,20
1.503181,74,6,1,1,1,0,1,1,21
999,74,7,2,0,1,0,1,1,23
1.726721,74,8,1,1,1,0,1,1,25
999,74,9,2,0,2,0,1,1,26
1.857668,74,10,1,1,2,0,1,1,28
2.039921,74,11,1,1,2,0,1,1,30
2.108086,74,12,1,1,3,0,1,1,31
999,74,13,2,0,3,0,1,1,33
1.430455,74,14,1,1,3,0,1,1,35
999,74,15,2,0,4,0,1,1,36
1.981264,75,1,1,1,0,0,1,1,23
999,75,2,2,0,1,0,1,1,24
999,75,3,2,0,1,0,1,1,25
999,75,4,2,0,1,0,1,1,26
999,75,5,2,0,1,0,1,1,27
999,75,6,2,0,1,0,1,1,28
999,75,7,2,0,1,0,1,1,30
999,75,8,2,0,1,0,1,1,32
999,75,9,2,0,1,0,1,1,33
999,75,10,2,0,1,0,1,1,35
999,75,11,2,0,1,0,1,1,37
999,75,12,2,0,1,0,1,1,38
999,75,13,2,0,1,0,1,1,40
999,75,14,2,0,1,0,1,1,42
999,75,15,2,0,1,0,1,1,43
999,76,1,2,0,0,0,1,1,18
999,76,2,2,0,0,0,1,1,19
1.521732,76,3,1,1,0,0,1,1,20
999,76,4,2,0,1,0,1,1,21
999,76,5,2,0,1,0,1,1,22
999,76,6,2,0,1,0,1,1,23
999,76,7,2,0,1,0,1,1,25
999,76,8,2,0,1,0,1,1,27
999,76,9,2,0,1,0,1,1,28
999,76,10,2,0,1,0,1,1,30
999,76,11,2,0,1,0,1,1,32
999,76,12,2,0,1,0,1,1,33
2.192834,76,13,1,1,1,0,1,1,35
2.123602,76,14,1,1,1,0,1,1,37
2.241385,76,15,1,1,2,0,1,1,38
2.025869,77,1,1,1,0,1,1,1,24
1.949388,77,2,1,1,1,1,1,1,25
999,77,3,2,0,2,1,1,1,26
999,77,4,2,0,2,1,1,1,27
.8399531,77,5,1,1,2,1,1,1,28
2.269795,77,6,1,1,3,1,1,1,29
2.27692,77,7,1,1,3,1,1,1,31
2.483308,77,8,1,1,3,1,1,1,33
1.943513,77,9,1,1,4,1,1,1,34
2.219554,77,10,1,1,4,1,1,1,36
2.525729,77,11,1,1,4,1,1,1,38
2.335374,77,12,1,1,5,1,1,1,39
2.560251,77,13,1,1,5,1,1,1,41
2.337099,77,14,1,1,5,1,1,1,43
2.578115,77,15,1,1,6,1,1,1,44
999,78,1,2,0,0,1,1,1,22
999,78,2,2,0,0,1,1,1,23
2.345551,78,3,1,1,0,1,1,1,24
2.300355,78,4,1,1,1,1,1,1,25
999,78,5,2,0,2,1,1,1,26
999,78,6,2,0,2,1,1,1,27
999,78,7,2,0,2,1,1,1,29
999,78,8,2,0,2,1,1,1,31
999,78,9,2,0,2,1,1,1,32
999,78,10,2,0,2,1,1,1,34
999,78,11,2,0,2,1,1,1,36
999,78,12,2,0,2,1,1,1,37
999,78,13,2,0,2,1,1,1,39
999,78,14,2,0,2,1,1,1,41
999,78,15,2,0,2,1,1,1,42
1.704054,79,1,1,1,0,0,1,1,22
1.858582,79,2,1,1,1,0,1,1,23
999,79,3,2,0,2,0,1,1,24
999,79,4,2,0,2,0,1,1,25
999,79,5,2,0,2,0,1,1,26
999,79,6,2,0,2,0,1,1,27
999,79,7,2,0,2,0,1,1,29
999,79,8,2,0,2,0,1,1,31
999,79,9,2,0,2,0,1,1,32
999,79,10,2,0,2,0,1,1,34
999,79,11,2,0,2,0,1,1,36
999,79,12,2,0,2,0,1,1,37
999,79,13,2,0,2,0,1,1,39
999,79,14,2,0,2,0,1,1,41
999,79,15,2,0,2,0,1,1,42
999,80,1,2,0,0,0,1,1,20
999,80,2,2,0,0,0,1,1,21
2.217479,80,3,1,1,0,0,1,1,22
2.460863,80,4,1,1,1,0,1,1,23
999,80,5,2,0,2,0,1,1,24
999,80,6,2,0,2,0,1,1,25
999,80,7,2,0,2,0,1,1,27
999,80,8,2,0,2,0,1,1,29
999,80,9,2,0,2,0,1,1,30
999,80,10,2,0,2,0,1,1,32
999,80,11,2,0,2,0,1,1,34
999,80,12,2,0,2,0,1,1,35
999,80,13,2,0,2,0,1,1,37
999,80,14,2,0,2,0,1,1,39
999,80,15,2,0,2,0,1,1,40
2.186709,81,1,1,1,0,0,1,1,27
2.23707,81,2,1,1,1,0,1,1,28
999,81,3,2,0,2,0,1,1,29
999,81,4,2,0,2,0,1,1,30
999,81,5,2,0,2,0,1,1,31
999,81,6,2,0,2,0,1,1,32
999,81,7,2,0,2,0,1,1,34
999,81,8,2,0,2,0,1,1,36
999,81,9,2,0,2,0,1,1,37
999,81,10,2,0,2,0,1,1,39
999,81,11,2,0,2,0,1,1,41
999,81,12,2,0,2,0,1,1,42
999,81,13,2,0,2,0,1,1,44
999,81,14,2,0,2,0,1,1,46
999,81,15,2,0,2,0,1,1,47
999,82,1,2,0,0,0,1,1,19
999,82,2,2,0,0,0,1,1,20
999,82,3,2,0,0,0,1,1,21
999,82,4,2,0,0,0,1,1,22
999,82,5,2,0,0,0,1,1,23
999,82,6,2,0,0,0,1,1,24
999,82,7,2,0,0,0,1,1,26
1.945453,82,8,1,1,0,0,1,1,28
999,82,9,2,0,1,0,1,1,29
999,82,10,2,0,1,0,1,1,31
999,82,11,2,0,1,0,1,1,33
999,82,12,2,0,1,0,1,1,34
999,82,13,2,0,1,0,1,1,36
999,82,14,2,0,1,0,1,1,38
999,82,15,2,0,1,0,1,1,39
999,83,1,2,0,0,0,2,0,20
999,83,2,2,0,0,0,2,0,21
999,83,3,2,0,0,0,2,0,22
999,83,4,2,0,0,0,2,0,23
999,83,5,2,0,0,0,2,0,24
999,83,6,2,0,0,0,2,0,25
999,83,7,2,0,0,0,2,0,27
1.924478,83,8,1,1,0,0,2,0,29
999,83,9,2,0,1,0,2,0,30
999,83,10,2,0,1,0,2,0,32
999,83,11,2,0,1,0,2,0,34
999,83,12,2,0,1,0,2,0,35
999,83,13,2,0,1,0,2,0,37
999,83,14,2,0,1,0,2,0,39
999,83,15,2,0,1,0,2,0,40
999,84,1,2,0,0,0,2,0,23
999,84,2,2,0,0,0,2,0,24
.9685591,84,3,1,1,0,0,2,0,25
1.49388,84,4,1,1,1,0,2,0,26
1.49388,84,5,1,1,2,0,2,0,27
1.321042,84,6,1,1,3,0,2,0,28
1.910543,84,7,1,1,3,0,2,0,30
1.777012,84,8,1,1,3,0,2,0,32
999,84,9,2,0,4,0,2,0,33
999,84,10,2,0,4,0,2,0,35
999,84,11,2,0,4,0,2,0,37
999,84,12,2,0,4,0,2,0,38
.8065398,84,13,1,1,4,0,2,0,40
1.212005,84,14,1,1,4,0,2,0,42
999,84,15,2,0,5,0,2,0,43
1.219125,85,1,1,1,0,0,2,0,18
999,85,2,2,0,1,0,2,0,19
1.235188,85,3,1,1,1,0,2,0,20
1.539446,85,4,1,1,2,0,2,0,21
999,85,5,2,0,3,0,2,0,22
1.452595,85,6,1,1,3,0,2,0,23
1.012828,85,7,1,1,3,0,2,0,25
999,85,8,2,0,3,0,2,0,27
999,85,9,2,0,3,0,2,0,28
999,85,10,2,0,3,0,2,0,30
999,85,11,2,0,3,0,2,0,32
999,85,12,2,0,3,0,2,0,33
999,85,13,2,0,3,0,2,0,35
999,85,14,2,0,3,0,2,0,37
999,85,15,2,0,3,0,2,0,38
999,86,1,2,0,0,0,2,0,17
1.479384,86,2,1,1,0,0,2,0,18
999,86,3,2,0,1,0,2,0,19
999,86,4,2,0,1,0,2,0,20
999,86,5,2,0,1,0,2,0,21
999,86,6,2,0,1,0,2,0,22
1.910543,86,7,1,1,1,0,2,0,24
999,86,8,2,0,1,0,2,0,26
999,86,9,2,0,1,0,2,0,27
999,86,10,2,0,1,0,2,0,29
999,86,11,2,0,1,0,2,0,31
999,86,12,2,0,1,0,2,0,32
999,86,13,2,0,1,0,2,0,34
999,86,14,2,0,1,0,2,0,36
999,86,15,2,0,1,0,2,0,37
1.476269,87,1,1,1,0,0,2,0,18
999,87,2,2,0,1,0,2,0,19
999,87,3,2,0,1,0,2,0,20
999,87,4,2,0,1,0,2,0,21
999,87,5,2,0,1,0,2,0,22
999,87,6,2,0,1,0,2,0,23
1.53585,87,7,1,1,1,0,2,0,25
999,87,8,2,0,1,0,2,0,27
999,87,9,2,0,1,0,2,0,28
999,87,10,2,0,1,0,2,0,30
999,87,11,2,0,1,0,2,0,32
999,87,12,2,0,1,0,2,0,33
1.969691,87,13,1,1,1,0,2,0,35
999,87,14,2,0,1,0,2,0,37
999,87,15,2,0,1,0,2,0,38
1.666314,88,1,1,1,0,0,2,0,21
1.64772,88,2,1,1,1,0,2,0,22
1.70496,88,3,1,1,2,0,2,0,23
1.750516,88,4,1,1,3,0,2,0,24
