id,black,hispanic,female,uniqueTime,grad4yr,gradHS,schoolt,logwage,asvabAR,asvabCS,asvabMK,asvabNO,asvabPC,asvabWK
1003,0,0,1,3210,0,1,5.166667,2.432875,-.9173601,.3645723,-.9536754,-.4514855,.0163846,-1.177633
1007,0,0,0,3204,1,1,6.416667,3.026202,-.9120901,-.1622635,-.2265091,1.203717,-1.315201,-1.420993
1011,0,0,0,3203,1,1,6.5,1.639223,1.710994,.3645723,1.420398,.9441569,1.081653,1.378258
1012,0,0,0,3203,0,1,1.666667,2.57038,1.00336,.9450853,1.317177,1.09337,1.081653,1.009817
1013,1,0,0,3207,1,1,10.5,1.662767,.5989979,1.20751,.4914127,.8726763,.2827018,.2363776
1018,0,0,0,3212,0,1,5.583333,2.266427,1.306632,.0484708,.2849715,1.203717,.2827018,.4573603
1020,0,0,0,3212,1,1,7.416667,3.312809,-.6140885,-.478365,-1.160117,-1.00322,-1.315201,-1.812547
1022,0,0,1,3211,1,1,11.25,3.431053,.2957263,.153838,-.1279108,-.782526,.815336,.6783431
1025,0,0,0,3208,1,1,5.5,2.448671,.8291224,.0484708,.181751,.5416358,.5490189,.7888345
1026,0,0,0,3212,0,1,2.166667,2.205956,.0935452,.0484708,.0308714,.6519827,.815336,1.053068
1030,0,0,0,3212,0,1,3.5,1.444611,.0935452,.4164813,.4914127,.431289,.5490189,1.009817
1031,1,0,0,3208,0,1,5.666667,2.602774,-.3108169,-2.475602,-1.160117,-1.159282,.5490189,-.205588
1032,1,0,0,3203,1,1,6.833333,2.250554,-.8162696,-.2321756,-.8504548,-.2644852,-1.581518,-1.177633
1040,1,0,1,3211,0,1,8.583333,2.270792,-.9848635,-.7944665,-.3343519,.431289,-1.315201,-.9790277
1042,1,0,1,3202,0,1,2.416667,1.781794,-.9173601,-.2676307,-.9536754,-1.113567,-.5162496,-1.541246
1044,1,0,0,3204,0,1,2.083333,1.68257,-1.624994,-.1622635,-1.263337,-2.241724,-1.581518,-.9790277
1046,1,0,0,3205,0,1,1.666667,1.974947,-1.321722,-1.005201,-2.089102,-2.241724,-.5162496,-1.264531
1049,0,1,0,3203,0,0,.6666667,2.058047,-1.16983,-.478365,-.4375725,-1.509269,-1.315201,-1.089519
1053,1,0,0,3211,0,1,4.166667,2.431022,.4979073,-.1622635,-.8504548,-.4514855,.4421821,-.738288
1054,1,0,1,3210,0,1,3.75,1.439623,-1.220632,-1.126648,-1.469778,-1.665301,-2.38047,-2.795768
1056,1,0,1,3210,0,1,1.75,1.680045,-.8162696,-1.022809,-.0246902,-.0100983,-.7825667,-.4265708
1063,1,0,0,3211,0,1,1.666667,2.429536,-.6140885,-.6890993,-1.160117,-.0100983,.0163846,.8993259
1082,0,0,1,3211,1,1,7.25,2.662811,1.10445,1.20751,1.420398,1.09337,.815336,1.451783
1084,0,0,1,3205,1,1,5.5,2.505713,.032704,1.429891,1.007516,.7623295,.5490189,.7888345
1085,0,0,0,3212,0,1,4.166667,2.110788,-1.306913,-2.90181,-.4375725,-.5618324,-1.048884,.2363776
1087,0,1,1,3210,1,1,6.333333,2.616295,1.040917,1.252667,1.007516,.9830231,1.081653,.954156
1095,1,0,0,3210,1,1,5.666667,2.294039,.1946357,.0484708,.4635329,.2105954,-.5162496,-.205588
1097,1,0,0,3202,0,1,3.5,1.926905,-1.16983,-.7944665,-1.469778,-.4514855,-.7825667,-1.089519
1113,0,0,0,3208,1,1,5.333333,3.075893,1.609903,1.429891,1.420398,1.09337,1.081653,1.341291
1116,0,0,1,3204,1,1,6,3.885269,.4979073,1.946647,1.420398,1.203717,.815336,.8993259
1118,0,0,1,3209,1,1,7.166667,1.891925,1.00336,1.20751,1.090573,1.09337,1.081653,1.451783
1129,0,0,0,3206,1,1,5.666667,2.28635,1.609903,1.125868,1.626839,.9830231,1.081653,1.451783
1131,0,0,0,3206,0,1,4.083333,1.776096,-.2097264,-.7944665,-.8504548,-1.113567,-.7461132,-.8043188
1143,0,0,1,3205,0,1,7.916667,2.692386,1.10445,.5753067,1.317177,.4671518,1.081653,.4573603
1144,0,0,1,3204,0,1,.4166667,2.976706,.5989979,.5753067,.4914127,-.1204451,.2827018,-.5370622
1145,0,0,1,3201,1,1,6.166667,2.987399,.1043074,.9450853,1.373903,.8726763,1.081653,1.2308
1152,0,1,1,3201,0,1,4.25,1.777534,-.7292075,-.5837322,-.9536754,.1002486,.2827018,.3468689
1153,0,1,1,3210,0,1,4.916667,2.315092,-1.018451,-2.475602,-1.469778,-1.092532,-.5162496,-1.541246
1154,0,0,1,3203,1,1,8.916667,2.411916,1.00336,.5846285,.2849715,-.6721792,.5490189,.0153948
1163,0,0,0,3203,1,1,8.166667,1.776096,.4979073,-.0568964,1.007516,1.203717,1.081653,1.009817
1164,0,0,0,3201,1,1,8.416667,2.416445,.9413188,-.4568678,.8010744,.7099326,.815336,1.2308
1167,0,0,0,3210,0,1,3.5,3.624125,.6852139,-.007122,.5719132,.3209422,.2827018,.8993259
1175,0,0,1,3210,1,1,6.916667,2.616739,.2957263,.5753067,1.007516,1.09337,.815336,.2363776
1182,0,0,1,3202,0,1,5.666667,2.446443,-.1086359,-.3729979,-.0246902,.3209422,-.5162496,.6783431
1183,0,0,0,3206,0,1,1.833333,3.405616,.9022695,.2592051,-.0632254,1.09337,.0163846,-.6475536
1184,0,1,0,3205,0,1,4.5,2.611894,.0935452,-.2676307,-.6440136,-.7028038,.815336,.5017526
1185,0,1,0,3206,0,1,2.416667,2.050475,1.432763,1.252667,1.090573,.4671518,1.34797,1.378258
1186,0,0,0,3205,1,1,6.166667,3.63698,1.812084,1.589068,1.420398,1.09337,.815336,.6783431
1187,0,1,1,3207,1,1,5,3.252002,1.407722,.6806738,1.317177,1.203717,.2827018,.6783431
1188,0,0,1,3207,1,1,5,2.594301,.2957263,1.372266,1.110736,1.09337,.2827018,.6783431
1189,0,0,0,3208,1,1,9.416667,2.045032,1.00336,.6806738,1.007516,-.4514855,1.34797,1.341291
1191,0,0,0,3212,0,1,1.416667,2.653646,.2957263,-.2321756,1.144946,.9830231,.5490189,.5017526
1193,0,0,0,3201,0,1,2.333333,2.633546,1.407722,.4699395,1.317177,1.203717,1.081653,.8993259
1199,0,0,0,3208,0,1,1.916667,2.02741,1.306632,1.724347,1.007516,1.203717,.815336,.8993259
1200,0,0,1,3203,0,1,8.083333,2.029462,-.9173601,-.9264082,-1.263337,-1.113567,-1.048884,-1.177633
1202,1,0,0,3208,0,1,2,1.855678,.1043074,.6806738,-.3343519,.431289,-1.315201,-.758045
1208,1,0,0,3203,1,1,7.333333,2.238031,-.2097264,.4699395,-.6440136,-1.092532,-1.048884,-1.420993
1223,1,0,1,3205,0,1,7.5,2.285453,.9022695,-.2676307,.4914127,.0833853,.4421821,.7888345
1228,0,0,0,3209,1,1,7.833333,2.065579,-.4031622,-.478365,.5946333,-.6721792,-.2499325,.6783431
1231,0,0,0,3201,1,1,13,2.150048,1.710994,.7253085,.8010744,.2105954,1.081653,1.341291
1235,0,0,0,3208,1,1,5.416667,3.538132,1.812084,1.429891,1.317177,1.09337,1.34797,.7888345
1237,0,0,0,3209,1,1,6.666667,2.294039,-.3108169,-.3729979,-.0246902,-1.33426,-.7825667,.6783431
1239,0,0,0,3207,0,1,4,2.200429,1.800805,.4164813,1.317177,1.09337,1.34797,1.451783
1240,0,0,0,3211,1,1,6.916667,2.283344,-.512998,.6806738,-.0246902,.3209422,.0163846,.3468689
1241,0,0,1,3201,1,1,5.25,4.212217,.5506939,.9967753,.4914127,1.203717,1.34797,.7888345
1247,0,0,0,3208,1,1,7.666667,2.355914,1.710994,-2.90181,1.626839,.226687,1.34797,1.2308
1249,0,0,1,3208,1,1,6.916667,2.555514,-1.018451,.4699395,.2174807,-.0221957,.0163846,.2363776
1251,0,0,0,3212,1,1,10,2.341003,1.812084,1.312877,1.420398,1.09337,.2827018,.6783431
1261,0,0,0,3204,0,1,5.166667,2.584101,-.8162696,.0484708,-2.089102,-.4514855,-.7825667,-.5370622
1265,0,0,1,3208,0,1,2.5,2.331953,-.2097264,1.429891,.8010744,1.203717,1.081653,.3468689
1269,0,0,1,3201,0,1,7.416667,2.482226,.5506939,1.946647,.4914127,.9441569,.815336,1.2308
1270,0,0,0,3212,1,1,5.75,1.901469,-.2097264,.3645723,.2849715,-.2644852,1.081653,1.378258
1276,0,0,1,3203,1,1,6.5,2.705656,-1.018451,.9967753,-.0246902,.1002486,-.5162496,-.758045
1277,0,0,0,3204,0,1,2,2.316757,-.9173601,.6806738,.8010744,-.0100983,-.5162496,.4573603
1278,0,0,0,3210,1,1,9.083333,2.173433,1.407722,-.007122,1.007516,1.203717,.815336,.4573603
1279,0,0,0,3210,1,1,8.083333,2.934772,1.00336,1.125868,.5719132,1.09337,.815336,.6783431
1282,0,0,1,3208,0,1,4.333333,2.804975,1.800805,1.20751,1.420398,.7623295,1.081653,1.378258
1286,0,0,0,3209,1,1,8.75,2.653051,1.00336,.3126106,.9347532,.7623295,1.081653,.4573603
1287,0,0,0,3212,0,1,2.333333,1.756622,-.2097264,-.2676307,-.0246902,-1.00322,.2827018,.6783431
1288,0,0,0,3208,1,1,5.416667,3.086742,1.10445,.6806738,1.420398,1.203717,1.34797,.4573603
1290,0,0,1,3201,1,1,7,2.382746,.5506939,.0484708,.5946333,1.09337,.5490189,.8993259
1292,0,0,1,3204,1,1,7.916667,1.701988,-.9120901,.3645723,-.3343519,-.5618324,-.5162496,.3468689
1296,1,0,1,3207,1,1,8,2.283773,.5989979,2.264454,.5946333,1.203717,.815336,.2363776
1297,0,0,0,3212,0,1,6.25,1.786493,-.2097264,.3645723,.2849715,.3209422,.815336,.0153948
1298,1,0,0,3202,0,1,1.083333,2.758455,-1.321722,-.1622635,-1.77944,-1.00322,-1.581518,-.5370622
1304,0,0,0,3208,0,1,9.333333,2.89934,1.407722,.5753067,.9347532,.8726763,.5490189,.7888345
1305,0,0,0,3212,1,1,9.5,1.768207,1.00336,1.429891,1.420398,1.203717,.815336,1.053068
1306,0,0,1,3205,1,1,6,2.588626,1.609903,.6806738,1.110736,.9830231,1.081653,.6783431
1308,0,0,1,3201,1,1,4.916667,2.021839,1.812084,.0484708,1.626839,.9830231,.5490189,1.053068
1312,0,0,1,3212,0,1,3.416667,1.745533,-1.018451,-.5837322,-1.160117,-2.131209,-1.315201,-.4265708
1314,0,0,1,3203,1,1,5.25,2.576815,-.1086359,.6806738,.9347532,-.0100983,.815336,.6783431
1315,0,0,1,3207,0,1,2.75,3.248661,-1.321722,-.4568678,-1.160117,-.1204451,.2827018,.3468689
1321,0,0,0,3201,0,1,4.5,1.439623,-1.220632,-2.475602,-1.160117,-1.33426,-1.278433,.3468689
1322,0,0,1,3201,1,1,5,1.688045,.6852139,1.252667,1.420398,1.09337,1.34797,1.2308
1325,1,0,1,3201,1,1,8.916667,2.386249,1.407722,-.6937723,.4914127,1.09337,.815336,.6783431
1326,0,0,0,3209,0,0,.1666667,3.41537,-.3108169,-1.296613,-.9536754,-1.33426,-1.278433,.6783431
1332,0,0,0,3209,1,1,6.166667,2.334035,.8291224,1.523611,1.373903,1.203717,.5490189,.0153948
1335,0,0,0,3211,1,1,5.5,2.580857,1.609903,.786041,1.373903,.9441569,.5490189,.8993259
1338,0,0,1,3201,1,1,6.083333,2.447186,.9022695,.2592051,1.420398,.3209422,1.34797,1.378258
1341,0,0,0,3210,1,1,8.666667,2.429908,1.00336,1.312877,.2849715,-.0100983,1.081653,1.378258
1342,0,0,0,3208,1,1,10.58333,2.634941,.1946357,.0484708,.4635329,-.1204451,.1149735,.3468689
1344,0,0,1,3201,0,1,2.333333,2.148644,.1946357,.2592051,.2849715,.226687,-1.048884,-.9790277
1345,1,0,1,3210,1,1,7.333333,1.928778,.4979073,1.372266,.5946333,1.203717,1.081653,.6783431
1347,0,0,1,3210,0,1,5.583333,1.909627,1.710994,1.946647,1.420398,1.203717,1.081653,1.2308
1349,0,0,0,3202,0,1,3.083333,2.304621,-.9173601,.3126106,-.3343519,.1002486,-.2499325,.6783431
1351,0,1,0,3212,0,1,3.75,2.620123,-.7292075,-.478365,-1.572999,-.6721792,-1.048884,-.205588
1360,0,1,0,3204,1,1,5.083333,2.819671,1.667297,1.589068,1.626839,-1.440562,.5490189,.6783431
1361,0,0,0,3212,1,1,5.75,2.45811,1.609903,.9450853,1.626839,1.09337,.815336,1.009817
1362,0,0,1,3204,0,1,4.75,2.02675,1.407722,-.4568678,.4914127,.6519827,1.081653,.3468689
1364,0,0,0,3211,0,1,9.25,2.47358,-.8162696,.0484708,-.4375725,-1.563294,-2.200619,-.0950966
1368,0,1,1,3211,0,1,2.083333,2.071959,-.7292075,-.007122,-.4375725,-1.159282,-.5162496,-1.177633
1373,0,0,0,3203,1,1,6.916667,3.058616,1.609903,.9967753,1.007516,-.0100983,1.34797,1.451783
1386,0,1,1,3202,0,1,1.333333,1.456901,-.512998,-.2676307,-1.160117,-.3567581,-1.048884,-1.641976
1387,0,1,1,3202,0,0,.5,1.59406,-.9173601,.3645723,-1.572999,.2105954,.0163846,-1.812547
1390,0,0,0,3208,0,1,5.75,2.124738,-.2097264,-.1622635,-.1279108,-.3411387,.0163846,-.9790277
1400,1,0,0,3204,0,1,2.333333,1.456901,-.3108169,.4699395,-.6440136,-.4514855,.815336,.0153948
1410,0,0,1,3206,0,1,4.583333,3.254974,1.407722,1.429891,1.420398,.8396902,.0163846,.2363776
1411,0,0,1,3206,1,1,5.083333,2.684493,1.432763,.8914081,1.317177,.5416358,.815336,.4573603
1412,0,0,1,3205,1,1,6.833333,2.432875,1.10445,1.589068,1.420398,1.09337,.2827018,1.2308
1416,0,0,1,3203,0,1,6.916667,2.26599,.9413188,1.724347,1.110736,1.203717,1.081653,.2363776
1422,1,0,1,3204,1,1,6.166667,2.538236,-.1086359,-.3729979,-.0632254,.5786229,.2827018,.2363776
1425,1,0,0,3208,0,1,2.666667,1.876269,-.512998,-.7944665,-2.089102,-2.423526,-1.847835,-3.078364
1429,0,0,1,3208,0,1,2.583333,2.098229,.4979073,.6806738,.8010744,.4671518,-.5162496,.0153948
1431,0,0,0,3205,1,1,6.5,2.601124,-.1086359,-.478365,-.0246902,.431289,.5490189,-.205588
1435,0,0,0,3201,0,1,2.25,2.181561,-.8162696,-.1622635,-1.263337,-.6721792,-1.278433,.8993259
1438,0,0,1,3206,1,1,7.916667,2.9137,1.306632,.2592051,1.420398,.5416358,.815336,.7888345
1440,0,0,1,3207,1,1,6.583333,2.36112,1.040917,.8914081,.8010744,.9441569,.815336,.7888345
1441,0,0,0,3206,1,1,6,2.626593,-.2097264,.3645723,.181751,-.2307919,-.7461132,-.6475536
1443,0,0,0,3210,0,1,2.583333,1.845089,-.2097264,-1.005201,-.4375725,-.8479859,.0163846,-.2894487
1444,0,0,1,3209,1,1,9.833333,1.855678,-.8162696,-.1622635,.4914127,1.203717,.5490189,.6783431
1447,0,0,0,3201,0,1,3,2.030184,1.609903,.4164813,1.626839,1.09337,1.34797,1.451783
1450,0,0,1,3202,1,1,6.333333,2.714225,1.812084,1.724347,1.626839,1.203717,1.34797,1.451783
1453,0,0,1,3212,1,1,9.583333,3.121568,1.407722,.8914081,1.420398,1.203717,1.081653,1.378258
1454,0,0,1,3207,1,1,7.25,1.680045,1.800805,.3645723,1.420398,.7623295,1.34797,1.451783
1455,0,0,0,3201,1,1,7.333333,2.681181,1.609903,1.20751,1.317177,.8726763,1.081653,1.378258
1456,0,0,0,3207,1,1,6.5,2.50422,.2957263,-.2676307,.9347532,.5786229,.5490189,1.341291
1457,0,0,0,3208,1,1,5.25,3.115972,1.609903,.2592051,1.420398,1.203717,1.34797,1.009817
1463,0,0,0,3206,1,1,6.166667,2.301051,1.407722,.3645723,1.317177,.3209422,1.081653,1.451783
1468,1,0,0,3211,0,1,4.083333,2.825918,.2364881,.5846285,-.4375725,.431289,.815336,.0266794
1478,1,0,0,3202,0,1,2.916667,2.08463,-1.018451,.6806738,-.1279108,.8396902,.815336,.3468689
1484,0,0,0,3203,1,1,5.666667,2.396127,-.2097264,.2592051,-.9536754,-1.33426,-.2499325,.2363776
1485,0,0,0,3207,0,1,5.166667,1.776096,-.3108169,-.5837322,.8010744,-.1204451,-.2499325,.4573603
1487,0,0,1,3206,1,1,5.25,3.085357,.6852139,-.0568964,1.420398,1.203717,1.34797,1.2308
1491,0,0,0,3206,1,1,5.75,3.04425,1.609903,2.264454,1.420398,1.203717,1.081653,1.2308
1493,0,0,0,3202,1,1,7.166667,2.137261,1.800805,.786041,1.420398,.7623295,1.081653,.8529661
1494,0,0,1,3211,0,1,4.666667,2.059577,.1946357,.6806738,.181751,-.1204451,.2827018,.8993259
1495,0,0,1,3205,1,1,7.75,1.936236,.7000884,1.125868,1.317177,.7623295,.815336,1.2308
1497,0,0,1,3203,1,1,6.5,3.058616,1.800805,-.478365,1.626839,.8726763,.815336,.6783431
1499,0,0,1,3203,1,1,7.75,2.709664,.1043074,1.034428,1.110736,1.09337,.8968619,.8993259
1500,1,0,1,3201,1,1,6.75,3.201782,-1.321722,.8914081,.181751,.8726763,.5490189,-.0950966
1503,0,0,0,3211,1,1,8.166667,2.437856,.2957263,.0484708,.8010744,.3209422,.5490189,1.009817
1504,0,0,1,3201,1,1,6.25,1.845089,-.1086359,-.7944665,.4914127,-.0221957,.5490189,.3058536
1514,1,0,0,3207,0,1,3.166667,3.009905,-.512998,-1.886338,-.9536754,-1.223913,-1.847835,.0153948
1517,0,1,1,3206,0,1,7.75,2.09403,-.2097264,-.5626587,.181751,.8726763,-.2499325,-.738288
1524,1,0,1,3202,0,1,6.083333,3.537966,1.10445,.153838,1.110736,.4671518,.815336,.954156
1525,1,0,0,3211,1,1,6.5,3.62744,-.9173601,1.125868,-1.160117,.7623295,-.5162496,.7755756
1530,0,0,0,3206,1,1,6.083333,2.483301,.0935452,.0484708,.2849715,-1.33426,1.081653,1.2308
1532,0,0,0,3202,1,1,8.25,2.627772,-.6140885,-.9264082,.181751,-.5618324,.0163846,-.2894487
1535,0,0,0,3211,0,0,.75,1.621945,-.1086359,-.7944665,-1.160117,-1.113567,-1.315201,-.4265708
1543,0,0,1,3204,1,1,7.5,3.73458,.5989979,-.6890993,.4914127,1.09337,.815336,1.341291
1550,0,0,1,3204,1,1,5.666667,2.195745,1.306632,.5846285,1.110736,.3209422,.0163846,.3468689
1551,0,0,1,3206,1,1,10.5,3.027183,.0935452,1.312877,.4635329,.431289,.2827018,.6783431
1559,0,0,0,3209,0,1,2.833333,2.012296,-.2097264,-.2321756,-1.160117,-1.509269,-1.581518,-.0950966
1570,0,1,0,3202,0,1,3.083333,1.98753,1.00336,-.3729979,1.317177,-.1204451,.0163846,-.205588
1573,0,0,0,3206,0,1,2.333333,2.054088,1.306632,.4164813,.5946333,.431289,.4421821,.7888345
1574,0,0,1,3205,1,1,4.75,2.499148,.8291224,2.264454,1.317177,1.203717,1.081653,.8993259
1587,0,0,1,3205,0,1,1.75,2.02741,.2364881,.3645723,.8010744,.1002486,.5490189,.3468689
1589,0,1,0,3202,0,1,1.583333,1.552212,-.2097264,.8276221,.5946333,1.09337,.5490189,.6783431
1592,0,0,1,3208,1,1,7.25,2.516426,.2957263,1.372266,1.317177,1.203717,1.081653,1.2308
1600,0,1,1,3210,0,1,1.083333,1.534934,-1.220632,-.6890993,-1.469778,-1.092532,-.2499325,-.6432742
1612,0,0,1,3204,0,1,3.25,2.379631,-.6140885,-1.296613,.5946333,-1.33426,.5490189,1.2308
1618,0,0,0,3202,0,1,3.75,2.150048,1.306632,.153838,.5719132,-.2307919,.815336,1.009817
1629,0,0,1,3205,1,1,9.333333,1.852395,1.812084,-.7944665,1.626839,1.203717,1.34797,1.378258
1630,0,0,1,3203,1,1,7,2.432969,1.609903,-.1622635,.4635329,-.5457495,1.34797,1.2308
1633,0,0,1,3207,1,1,6.166667,2.059577,1.432763,1.312877,1.110736,1.09337,.815336,1.341291
1641,0,0,1,3203,0,1,1.083333,2.316757,-1.624994,-1.356526,-.3343519,.9441569,-2.114152,-.6475536
1644,0,0,1,3208,1,1,6.166667,2.486521,.5989979,-.1622635,1.007516,1.203717,.815336,.3468689
1645,0,0,0,3201,1,1,6.416667,2.08177,.0935452,-.2676307,.4914127,1.09337,1.34797,.8993259
1646,0,0,0,3207,0,1,3.583333,1.950649,.1043074,.2592051,-.1279108,-.4514855,-1.847835,.4573603
1647,0,0,1,3212,1,1,9.333333,3.120265,1.800805,1.429891,1.420398,.9830231,1.34797,.6783431
1648,0,0,0,3202,0,0,4.166667,1.822932,1.306632,.0484708,.2849715,.9830231,.2827018,.6783431
1649,0,0,0,3209,1,1,7.583333,2.499649,-.1086359,.0484708,-.3343519,-.2307919,-.2499325,.7888345
1659,0,1,0,3211,0,1,2,2.228081,-.9173601,-2.760919,-.4375725,-1.794757,-1.581518,.8529661
1669,0,0,1,3202,1,1,6,2.410873,1.812084,.6806738,1.626839,.431289,.815336,1.341291
1673,0,0,1,3212,0,1,5.166667,1.892608,-.2097264,.4699395,-.1279108,.3209422,.815336,1.009817
1676,0,0,0,3206,0,1,2.916667,4.151055,.1946357,-.1622635,-.3343519,-.3567581,.815336,.7888345
1680,0,0,1,3207,1,1,5.25,2.904498,1.609903,1.20751,1.110736,1.203717,.5490189,.6783431
1692,0,0,0,3202,1,1,6,2.670329,1.609903,.9450853,.4914127,1.09337,.8968619,.6783431
1700,0,0,0,3203,1,1,5.666667,2.932303,-.8162696,-.007122,-1.249383,.9830231,-1.581518,-.9790277
1704,0,0,0,3204,1,1,7.583333,1.972602,-.512998,.153838,.8010744,-.5618324,.815336,1.009817
1720,0,0,0,3201,0,1,3,1.736803,-1.422813,-.5626587,-1.160117,-2.131209,-2.114152,-1.90282
1734,0,0,0,3204,0,0,.5,1.633544,-.7292075,-1.005201,-1.997634,-.1204451,-1.581518,.3058536
1735,0,0,0,3208,0,1,1.833333,2.791903,1.10445,-.1622635,.8010744,.9830231,.2827018,.2363776
1746,0,0,0,3201,0,1,4.166667,2.538236,-1.546988,-.9264082,-1.160117,-1.563294,-1.315201,-1.177633
1752,0,0,1,3205,1,1,6.25,3.248732,.5506939,1.724347,1.420398,1.203717,1.081653,1.2308
1753,0,0,0,3210,0,1,7.5,1.859696,.5506939,-.7944665,.4914127,-.0100983,1.081653,1.2308
1755,0,0,0,3205,1,1,6.666667,2.931664,1.710994,2.264454,1.420398,1.203717,.815336,1.378258
1757,0,0,0,3208,1,1,8.083333,3.53383,.2957263,.3126106,.4914127,.2105954,.0163846,.4573603
1766,0,0,0,3206,0,1,1.5,1.811187,.1946357,-.1622635,-.9536754,-.3567581,.4421821,.5017526
1768,1,0,0,3208,0,1,3.916667,1.505692,-.8162696,.153838,-1.263337,-.0100983,-.5162496,.0153948
1769,1,0,1,3203,1,1,9.25,2.245359,1.10445,1.523611,1.420398,-.0100983,1.081653,.8993259
1770,0,1,0,3206,0,1,2.083333,1.89902,-.7292075,-1.886338,-.1279108,.5416358,-.2499325,-1.264531
1776,0,0,1,3209,0,1,7,2.249894,.1043074,-.5626587,.4914127,.1002486,.815336,1.009817
1777,0,0,0,3201,0,1,1.5,1.986941,-1.827175,-1.886338,-1.357036,-.4514855,-1.581518,.3468689
1778,0,0,0,3208,0,1,6.083333,2.692386,.1946357,-.7944665,.8010744,-3.3856,-.2499325,-.4265708
1783,0,0,1,3207,1,1,8.333333,1.719266,-.8162696,.8914081,-.3343519,-.2644852,.0163846,.0153948
1784,0,0,1,3210,1,1,9.5,2.499148,.2957263,.0484708,.9347532,.7099326,.815336,.7888345
1786,1,0,1,3202,0,1,4.583333,2.124218,-.8162696,.0484708,.5946333,1.203717,-1.581518,-1.064046
1790,1,0,0,3206,0,1,2.583333,1.680045,-1.546988,-1.296613,-1.914259,-2.053932,-2.38047,-2.504821
1797,0,0,0,3203,1,1,6.666667,1.939186,.8291224,.0484708,.2174807,-.782526,-.2499325,-.205588
1802,0,0,0,3202,1,1,6.833333,2.052644,-1.350373,.6806738,-.2265091,.6519827,.5490189,.6783431
1807,0,0,0,3204,0,1,3.416667,2.245359,.4979073,-1.005201,1.420398,-.2307919,.5490189,.4573603
1809,0,0,0,3212,1,1,11.25,2.234876,1.306632,.8276221,1.317177,-.1204451,1.081653,.7888345
1812,0,0,1,3203,1,1,8.416667,2.02741,.5506939,.4699395,1.110736,.8396902,.815336,.7888345
1813,0,0,0,3205,0,1,2.833333,3.759486,-.8162696,-2.90181,-.4375725,.6519827,-1.278433,.6783431
1815,0,0,0,3203,1,1,6.666667,2.109226,.1946357,.3645723,-.1279108,-.0100983,-.2499325,.4573603
1816,0,1,0,3203,0,1,4.083333,1.891278,-.8162696,-.5626587,-.8504548,-1.440562,-.5162496,-.0950966
1817,0,0,0,3207,1,1,12.58333,2.297013,.9413188,.1427471,.4914127,.9830231,.2827018,.3058536
1819,0,0,0,3204,0,1,3.083333,3.365999,.0935452,.8276221,-.4375725,1.09337,-1.315201,.2363776
1820,0,0,0,3207,1,1,5.666667,1.938092,1.306632,.3645723,1.420398,.7623295,.2827018,.8993259
1826,0,0,0,3201,1,1,7.833333,2.401974,.2957263,.2592051,1.007516,.8726763,.815336,1.2308
1827,0,0,0,3210,0,1,3.083333,3.281284,-.9120901,-.4568678,-.6440136,-2.131209,.2827018,1.2308
1829,0,0,1,3208,1,1,6.5,2.355914,.4979073,.3645723,1.626839,.226687,.5490189,.2363776
1830,0,0,0,3212,1,1,7.333333,2.28807,.9413188,.2592051,.5946333,.1002486,1.081653,.6783431
1831,0,0,0,3202,1,1,5.833333,2.02741,-.9173601,-.1622635,-1.572999,-.7028038,-1.315201,-.2894487
1837,0,0,1,3208,1,1,5.75,2.016517,-.512998,.0484708,.2849715,-.7028038,1.34797,.6783431
1838,0,0,0,3206,0,1,8.083333,1.86503,1.710994,-.478365,1.007516,.3209422,1.081653,1.009817
1839,1,0,1,3203,0,1,7.75,2.373192,1.00336,.153838,.8010744,-.3411387,1.081653,.4573603
1849,1,0,0,3209,0,1,5.666667,2.038558,-.2942341,.3645723,.181751,.7623295,-1.315201,-1.90282
1853,1,0,0,3206,1,1,6.916667,2.700133,1.040917,-.6890993,1.110736,.7623295,1.081653,.7888345
1854,0,0,0,3208,0,1,3.916667,1.926905,-.8162696,.4164813,-1.160117,.4671518,.0163846,.3468689
1856,0,0,1,3204,1,1,6.583333,2.976633,1.800805,.9967753,1.626839,.8396902,1.34797,1.451783
1858,0,0,1,3202,1,1,6.583333,3.614923,1.800805,1.20751,1.626839,.431289,1.081653,1.451783
1860,0,0,1,3209,1,1,5.333333,2.249441,1.609903,.3645723,1.144946,-.782526,1.34797,1.341291
1861,0,0,0,3207,1,1,5.166667,2.315563,1.710994,.3645723,1.626839,.6519827,.5490189,.4573603
1864,0,0,1,3207,1,1,4.666667,2.507723,.346973,.4164813,.5719132,-.5618324,1.081653,1.009817
1865,0,0,1,3209,0,1,1.916667,1.505692,-2.163186,-2.90181,-1.77944,-2.053932,-1.847835,-1.264531
1866,0,0,1,3209,0,1,1.916667,1.781794,-1.422813,.3645723,-.9536754,-1.732707,.2827018,.2363776
1872,0,1,0,3211,0,1,2.583333,1.907124,-1.321722,-1.886338,-1.357036,-1.33426,-1.048884,-.9790277
1873,0,0,0,3208,0,1,1.833333,2.135442,.2364881,.1427471,-.0246902,.5416358,.815336,-.6475536
1874,0,0,1,3205,0,1,5.833333,2.760846,.0935452,.6806738,.9347532,.3209422,.5490189,.3468689
1876,0,0,1,3208,0,1,4.166667,2.198839,-.2097264,1.125868,.4914127,.9830231,.2827018,-.0950966
1880,0,0,1,3206,1,1,9.416667,2.218489,-.512998,.4699395,1.317177,-.2644852,1.081653,.5017526
